source,target,source_lang,other_lang,translator_name,translated_text,cosine_similarity_original_translation,cosine_similarity_vs_source,cosine_similarity_vs_target
Le faible taux de grands reproducteurs (2HM) dans la zone de la baie St,There is concern with the low level of large salmon spawners (2SW) in the Bay St,fr,en,nllb_3b_base_researchonly,The low rate of large breeders (2HM) in the Bay of St.,0.7213308811187744,0.8732007145881653,0.7525840997695923
Le faible taux de grands reproducteurs (2HM) dans la zone de la baie St,There is concern with the low level of large salmon spawners (2SW) in the Bay St,fr,en,opus_mt_base,Low rate of large breeders (2HM) in the St. James Bay area,0.7213308811187744,0.8794736862182617,0.7590163350105286
Le faible taux de grands reproducteurs (2HM) dans la zone de la baie St,There is concern with the low level of large salmon spawners (2SW) in the Bay St,fr,en,opus_mt_finetuned,The low rate of large spawners (2HM) in the Bay St.,0.7213308811187744,0.8622798323631287,0.7794431447982788
Le faible taux de grands reproducteurs (2HM) dans la zone de la baie St,There is concern with the low level of large salmon spawners (2SW) in the Bay St,fr,en,m2m100_418m_base,The low rate of large reproductors (2HM) in the Bay of St,0.7213308811187744,0.924221396446228,0.7671389579772949
Le faible taux de grands reproducteurs (2HM) dans la zone de la baie St,There is concern with the low level of large salmon spawners (2SW) in the Bay St,fr,en,m2m100_418m_finetuned,Low rate of large spawners (2HM) in Bay St.,0.7213308811187744,0.8782858848571777,0.7938770055770874
Le faible taux de grands reproducteurs (2HM) dans la zone de la baie St,There is concern with the low level of large salmon spawners (2SW) in the Bay St,fr,en,mbart50_mmt_base,The low rate of large breeders (2HM) in the St. Bay area,0.7213308811187744,0.9079070687294006,0.7751365900039673
Le faible taux de grands reproducteurs (2HM) dans la zone de la baie St,There is concern with the low level of large salmon spawners (2SW) in the Bay St,fr,en,mbart50_mmt_finetuned,The low large spawner (2HM) rate in the Bay St area,0.7213308811187744,0.8942112922668457,0.7834419012069702
Nutrient Transfer: Pile Perch move from shallow to deeper water in the winter (Lane et al,"Transfert d'éléments nutritifs : La perche de pilotis se déplace d'une faible profondeur vers une profondeur importante en hiver (Lane et al., 2002)",en,fr,nllb_3b_base_researchonly,Transfert d'éléments nutritifs: le perchoir à piles se déplace d'une eau peu profonde à une eau plus profonde en hiver (Lane et al.,0.868247926235199,0.888996422290802,0.9091893434524536
Nutrient Transfer: Pile Perch move from shallow to deeper water in the winter (Lane et al,"Transfert d'éléments nutritifs : La perche de pilotis se déplace d'une faible profondeur vers une profondeur importante en hiver (Lane et al., 2002)",en,fr,opus_mt_base,Transfert d'éléments nutritifs : La perche passe d'une eau peu profonde à une eau plus profonde en hiver (Lane et al.,0.868247926235199,0.9090494513511658,0.8981764316558838
Nutrient Transfer: Pile Perch move from shallow to deeper water in the winter (Lane et al,"Transfert d'éléments nutritifs : La perche de pilotis se déplace d'une faible profondeur vers une profondeur importante en hiver (Lane et al., 2002)",en,fr,opus_mt_finetuned,Transfert d'éléments nutritifs : La perchaude passe des eaux peu profondes aux eaux plus profondes en hiver (Lane et al.,0.868247926235199,0.9097471237182617,0.894811749458313
Nutrient Transfer: Pile Perch move from shallow to deeper water in the winter (Lane et al,"Transfert d'éléments nutritifs : La perche de pilotis se déplace d'une faible profondeur vers une profondeur importante en hiver (Lane et al., 2002)",en,fr,m2m100_418m_base,Transfert des nutriments: la pile Perch se déplace du bas vers l'eau plus profonde en hiver (Lane et al),0.868247926235199,0.923961877822876,0.8789098858833313
Nutrient Transfer: Pile Perch move from shallow to deeper water in the winter (Lane et al,"Transfert d'éléments nutritifs : La perche de pilotis se déplace d'une faible profondeur vers une profondeur importante en hiver (Lane et al., 2002)",en,fr,m2m100_418m_finetuned,Transfert d'éléments nutritifs : Perch de pile se déplace des eaux peu profondes à des eaux plus profondes en hiver (Lane et al.,0.868247926235199,0.9248611927032471,0.9069842100143433
Nutrient Transfer: Pile Perch move from shallow to deeper water in the winter (Lane et al,"Transfert d'éléments nutritifs : La perche de pilotis se déplace d'une faible profondeur vers une profondeur importante en hiver (Lane et al., 2002)",en,fr,mbart50_mmt_base,Transfert des éléments nutritifs : la perche de piles se déplace de l'eau peu profonde à l'eau plus profonde en hiver (Lane et al.,0.868247926235199,0.8983750343322754,0.9019609689712524
Nutrient Transfer: Pile Perch move from shallow to deeper water in the winter (Lane et al,"Transfert d'éléments nutritifs : La perche de pilotis se déplace d'une faible profondeur vers une profondeur importante en hiver (Lane et al., 2002)",en,fr,mbart50_mmt_finetuned,Transfert d'éléments nutritifs : La perche à feuilles se déplace de l'eau peu profonde à l'eau plus profonde en hiver (Lane et coll.,0.868247926235199,0.8863726854324341,0.8853399753570557
"Il se pourrait que la diminution ait été arrêtée avec la fermeture de la pêche en 1993, à moins que le recrutement ne continue de baisser","With the closure of the fishery in 1993, it appears that the decline in abundance may have been stopped unless recruitment continues to decline",fr,en,nllb_3b_base_researchonly,"The decline may have stopped with the closure of the fisheries in 1993, unless recruitment continues to decline.",0.8077743649482727,0.9305368661880493,0.8776450157165527
"Il se pourrait que la diminution ait été arrêtée avec la fermeture de la pêche en 1993, à moins que le recrutement ne continue de baisser","With the closure of the fishery in 1993, it appears that the decline in abundance may have been stopped unless recruitment continues to decline",fr,en,opus_mt_base,"The decline may have been halted with the closure of the fishery in 1993, unless recruitment continues to decline.",0.8077743649482727,0.9285591244697571,0.8764244318008423
"Il se pourrait que la diminution ait été arrêtée avec la fermeture de la pêche en 1993, à moins que le recrutement ne continue de baisser","With the closure of the fishery in 1993, it appears that the decline in abundance may have been stopped unless recruitment continues to decline",fr,en,opus_mt_finetuned,"It could be that the decline was stopped with the closure of the fishery in 1993, unless recruitment continues to decline.",0.8077743649482727,0.9350934028625488,0.86944580078125
"Il se pourrait que la diminution ait été arrêtée avec la fermeture de la pêche en 1993, à moins que le recrutement ne continue de baisser","With the closure of the fishery in 1993, it appears that the decline in abundance may have been stopped unless recruitment continues to decline",fr,en,m2m100_418m_base,"The decrease could have been stopped with the closure of fishing in 1993, unless the recruitment continues to decline.",0.8077743649482727,0.9389008283615112,0.8562461733818054
"Il se pourrait que la diminution ait été arrêtée avec la fermeture de la pêche en 1993, à moins que le recrutement ne continue de baisser","With the closure of the fishery in 1993, it appears that the decline in abundance may have been stopped unless recruitment continues to decline",fr,en,m2m100_418m_finetuned,"The decrease could have been stopped with the fishery closure in 1993, unless recruitment continues to decline.",0.8077743649482727,0.938726007938385,0.8477966785430908
"Il se pourrait que la diminution ait été arrêtée avec la fermeture de la pêche en 1993, à moins que le recrutement ne continue de baisser","With the closure of the fishery in 1993, it appears that the decline in abundance may have been stopped unless recruitment continues to decline",fr,en,mbart50_mmt_base,"The decline may have been halted with the closure of the fishery in 1993, unless recruitment continues to decline",0.8077743649482727,0.9266021251678467,0.9086595773696899
"Il se pourrait que la diminution ait été arrêtée avec la fermeture de la pêche en 1993, à moins que le recrutement ne continue de baisser","With the closure of the fishery in 1993, it appears that the decline in abundance may have been stopped unless recruitment continues to decline",fr,en,mbart50_mmt_finetuned,"The decline could have been stopped with the closure of the fishery in 1993, unless recruitment continues to decline.",0.8077743649482727,0.9235225915908813,0.8668562173843384
"Le TAC a été augmenté de 150 tm en 1999, 2001 et 2003, puis de 75, 100 et 225 tm en 2005, 2006 et 2009, respectivement (tableau 1)","In 1999, 2001, and 2003 the TAC increased by 150mt, and by 75, 100 and 225mt in 2005, 2006 and 2009 (Table 1)",fr,en,nllb_3b_base_researchonly,"The TAC was increased by 150 tonnes in 1999, 2001 and 2003, then by 75, 100 and 225 tonnes in 2005, 2006 and 2009 respectively (Table 1).",0.938412070274353,0.9494475722312927,0.9393386244773865
"Le TAC a été augmenté de 150 tm en 1999, 2001 et 2003, puis de 75, 100 et 225 tm en 2005, 2006 et 2009, respectivement (tableau 1)","In 1999, 2001, and 2003 the TAC increased by 150mt, and by 75, 100 and 225mt in 2005, 2006 and 2009 (Table 1)",fr,en,opus_mt_base,"The TAC was increased by 150 mt in 1999, 2001 and 2003, followed by 75, 100 and 225 mt in 2005, 2006 and 2009, respectively (Table 1)",0.938412070274353,0.9534844160079956,0.9638951420783997
"Le TAC a été augmenté de 150 tm en 1999, 2001 et 2003, puis de 75, 100 et 225 tm en 2005, 2006 et 2009, respectivement (tableau 1)","In 1999, 2001, and 2003 the TAC increased by 150mt, and by 75, 100 and 225mt in 2005, 2006 and 2009 (Table 1)",fr,en,opus_mt_finetuned,"The TAC was increased by 150 mt in 1999, 2001 and 2003, followed by 75, 100 and 225 mt in 2005, 2006 and 2009, respectively (Table 1)",0.938412070274353,0.9534844160079956,0.9638951420783997
"Le TAC a été augmenté de 150 tm en 1999, 2001 et 2003, puis de 75, 100 et 225 tm en 2005, 2006 et 2009, respectivement (tableau 1)","In 1999, 2001, and 2003 the TAC increased by 150mt, and by 75, 100 and 225mt in 2005, 2006 and 2009 (Table 1)",fr,en,m2m100_418m_base,"TAC increased by 150 tm in 1999, 2001 and 2003, then by 75, 100 and 225 tm in 2005, 2006 and 2009, respectively (table 1)",0.938412070274353,0.9753046035766602,0.963059663772583
"Le TAC a été augmenté de 150 tm en 1999, 2001 et 2003, puis de 75, 100 et 225 tm en 2005, 2006 et 2009, respectivement (tableau 1)","In 1999, 2001, and 2003 the TAC increased by 150mt, and by 75, 100 and 225mt in 2005, 2006 and 2009 (Table 1)",fr,en,m2m100_418m_finetuned,"The TAC was increased by 150 tm in 1999, 2001 and 2003, then by 75, 100 and 225 tm in 2005, 2006 and 2009, respectively (Table 1)",0.938412070274353,0.9770516157150269,0.9620096683502197
"Le TAC a été augmenté de 150 tm en 1999, 2001 et 2003, puis de 75, 100 et 225 tm en 2005, 2006 et 2009, respectivement (tableau 1)","In 1999, 2001, and 2003 the TAC increased by 150mt, and by 75, 100 and 225mt in 2005, 2006 and 2009 (Table 1)",fr,en,mbart50_mmt_base,"The TAC was increased by 150 tm in 1999, 2001 and 2003, then by 75, 100 and 225 tm in 2005, 2006 and 2009, respectively (Table 1)",0.938412070274353,0.9770516157150269,0.9620096683502197
"Le TAC a été augmenté de 150 tm en 1999, 2001 et 2003, puis de 75, 100 et 225 tm en 2005, 2006 et 2009, respectivement (tableau 1)","In 1999, 2001, and 2003 the TAC increased by 150mt, and by 75, 100 and 225mt in 2005, 2006 and 2009 (Table 1)",fr,en,mbart50_mmt_finetuned,"The TAC was increased by 150 tm in 1999, 2001 and 2003, then by 75, 100 and 225 tm in 2005, 2006 and 2009, respectively (Table 1).",0.938412070274353,0.9723803997039795,0.9562819004058838
An opposite relationship (p 0.0001) has been determined between the annual proportion ( ) of eggs from stages 1 and 5 and the average temperature of the 0-10 m layer of water (Figure 6B),Une relation inverse (p 0.0001) a été déterminée entre la proportion ( ) annuelle des stades 1 et 5 et la température moyenne de l'eau de la couche 0-10 m'(Figure 6B),en,fr,nllb_3b_base_researchonly,"Une relation inverse (p 0,0001) a été établie entre la proportion annuelle ( ) d'œufs des stades 1 et 5 et la température moyenne de la couche d'eau de 0 à 10 m (figure 6B).",0.9029145240783691,0.9069896340370178,0.9521788358688354
An opposite relationship (p 0.0001) has been determined between the annual proportion ( ) of eggs from stages 1 and 5 and the average temperature of the 0-10 m layer of water (Figure 6B),Une relation inverse (p 0.0001) a été déterminée entre la proportion ( ) annuelle des stades 1 et 5 et la température moyenne de l'eau de la couche 0-10 m'(Figure 6B),en,fr,opus_mt_base,"Une relation inverse (p 0,0001) a été déterminée entre la proportion annuelle ( ) d'œufs des stades 1 et 5 et la température moyenne de la couche d'eau de 0 à 10 m (Figure 6B)",0.9029145240783691,0.9294574856758118,0.9563563466072083
An opposite relationship (p 0.0001) has been determined between the annual proportion ( ) of eggs from stages 1 and 5 and the average temperature of the 0-10 m layer of water (Figure 6B),Une relation inverse (p 0.0001) a été déterminée entre la proportion ( ) annuelle des stades 1 et 5 et la température moyenne de l'eau de la couche 0-10 m'(Figure 6B),en,fr,opus_mt_finetuned,"Une relation inverse (p 0,0001) a été déterminée entre la proportion annuelle ( ) d'ufs des stades 1 et 5 et la température moyenne de la couche d'eau de 0 à 10 m'(Figure 6B)",0.9029145240783691,0.9008687734603882,0.9793380498886108
An opposite relationship (p 0.0001) has been determined between the annual proportion ( ) of eggs from stages 1 and 5 and the average temperature of the 0-10 m layer of water (Figure 6B),Une relation inverse (p 0.0001) a été déterminée entre la proportion ( ) annuelle des stades 1 et 5 et la température moyenne de l'eau de la couche 0-10 m'(Figure 6B),en,fr,m2m100_418m_base,Une relation opposée (p 0.0001) a été déterminée entre la proportion annuelle ( ) des œufs des étapes 1 et 5 et la température moyenne de la couche d'eau de 0-10 m (Figure 6B),0.9029145240783691,0.9335594177246094,0.9527860879898071
An opposite relationship (p 0.0001) has been determined between the annual proportion ( ) of eggs from stages 1 and 5 and the average temperature of the 0-10 m layer of water (Figure 6B),Une relation inverse (p 0.0001) a été déterminée entre la proportion ( ) annuelle des stades 1 et 5 et la température moyenne de l'eau de la couche 0-10 m'(Figure 6B),en,fr,m2m100_418m_finetuned,Une relation opposée (p 0 0001) a été déterminée entre la proportion annuelle ( ) des ufs des stades 1 et 5 et la température moyenne de la couche d'eau de 0 à 10 m'(Figure 6B),0.9029145240783691,0.8910414576530457,0.9697175025939941
An opposite relationship (p 0.0001) has been determined between the annual proportion ( ) of eggs from stages 1 and 5 and the average temperature of the 0-10 m layer of water (Figure 6B),Une relation inverse (p 0.0001) a été déterminée entre la proportion ( ) annuelle des stades 1 et 5 et la température moyenne de l'eau de la couche 0-10 m'(Figure 6B),en,fr,mbart50_mmt_base,"Une relation opposée (p 0,0001) a été déterminée entre la proportion annuelle ( ) des oeufs des stades 1 et 5 et la température moyenne de la couche d'eau de 0 à 10 m (figure 6B)",0.9029145240783691,0.929142951965332,0.9492323994636536
An opposite relationship (p 0.0001) has been determined between the annual proportion ( ) of eggs from stages 1 and 5 and the average temperature of the 0-10 m layer of water (Figure 6B),Une relation inverse (p 0.0001) a été déterminée entre la proportion ( ) annuelle des stades 1 et 5 et la température moyenne de l'eau de la couche 0-10 m'(Figure 6B),en,fr,mbart50_mmt_finetuned,"Une relation opposée (p 0,0001) a été déterminée entre la proportion annuelle ( ) des ufs des stades 1 et 5 et la température moyenne de la couche d'eau de 0 à 10 m'(Figure 6B)",0.9029145240783691,0.8997430801391602,0.9735661745071411
"It was also remarked that the ceiling could be a problem for photo surveys, especially in spring (compared to summer)","On a également fait valoir que le plafond nuageux pourrait s'avérer un problème pour les relevés photographiques, surtout au printemps (comparativement à l'été)",en,fr,nllb_3b_base_researchonly,"Il a également été noté que le plafond pouvait être un problème pour les enquêtes photographiques, en particulier au printemps (par rapport à l'été).",0.8065674901008606,0.8121979236602783,0.9424551725387573
"It was also remarked that the ceiling could be a problem for photo surveys, especially in spring (compared to summer)","On a également fait valoir que le plafond nuageux pourrait s'avérer un problème pour les relevés photographiques, surtout au printemps (comparativement à l'été)",en,fr,opus_mt_base,"Il a également été noté que le plafond pourrait être un problème pour les enquêtes photographiques, en particulier au printemps (par rapport à l'été).",0.8065674901008606,0.8124253749847412,0.9448189735412598
"It was also remarked that the ceiling could be a problem for photo surveys, especially in spring (compared to summer)","On a également fait valoir que le plafond nuageux pourrait s'avérer un problème pour les relevés photographiques, surtout au printemps (comparativement à l'été)",en,fr,opus_mt_finetuned,"On fait également remarquer que le plafond pourrait être un problème pour les relevés photographiques, surtout au printemps (par rapport à l'été).",0.8065674901008606,0.8243284821510315,0.9503911733627319
"It was also remarked that the ceiling could be a problem for photo surveys, especially in spring (compared to summer)","On a également fait valoir que le plafond nuageux pourrait s'avérer un problème pour les relevés photographiques, surtout au printemps (comparativement à l'été)",en,fr,m2m100_418m_base,"Il a également été remarqué que le plafond pourrait être un problème pour les sondages photo, surtout au printemps (comparé à l'été)",0.8065674901008606,0.8513405919075012,0.9456297159194946
"It was also remarked that the ceiling could be a problem for photo surveys, especially in spring (compared to summer)","On a également fait valoir que le plafond nuageux pourrait s'avérer un problème pour les relevés photographiques, surtout au printemps (comparativement à l'été)",en,fr,m2m100_418m_finetuned,"On souligne également que le plafond pourrait être un problème pour les relevés photographiques, surtout au printemps (par rapport à l'été)",0.8065674901008606,0.8339859247207642,0.9609639048576355
"It was also remarked that the ceiling could be a problem for photo surveys, especially in spring (compared to summer)","On a également fait valoir que le plafond nuageux pourrait s'avérer un problème pour les relevés photographiques, surtout au printemps (comparativement à l'été)",en,fr,mbart50_mmt_base,"Il a également été noté que le plafond pouvait être un problème pour les enquêtes photographiques, particulièrement au printemps (par rapport à l'été).",0.8065674901008606,0.8100470304489136,0.9438671469688416
"It was also remarked that the ceiling could be a problem for photo surveys, especially in spring (compared to summer)","On a également fait valoir que le plafond nuageux pourrait s'avérer un problème pour les relevés photographiques, surtout au printemps (comparativement à l'été)",en,fr,mbart50_mmt_finetuned,"On fait également remarquer que le plafond pourrait être un problème pour les relevés photo, particulièrement au printemps (par rapport à l'été)",0.8065674901008606,0.8319905400276184,0.953291118144989
"la seine coulissante dtait le principal engin utilise dans les annees 1970 mais, depuis 1981, plus de 80 des debar amerits sont attribuables aux filets maillants (tableau 2)",Purse seines were the major gear in the 1970's but since 1981 over 80 of reported landings have been by gillnetters (Table 2),fr,en,nllb_3b_base_researchonly,"The sliding seine was the main gear used in the 1970s, but since 1981 more than 80% of the landings have been due to gillnets (Table 2).",0.8668830990791321,0.9057824611663818,0.9114698171615601
"la seine coulissante dtait le principal engin utilise dans les annees 1970 mais, depuis 1981, plus de 80 des debar amerits sont attribuables aux filets maillants (tableau 2)",Purse seines were the major gear in the 1970's but since 1981 over 80 of reported landings have been by gillnetters (Table 2),fr,en,opus_mt_base,"the purse seine was the main machine used in the 1970s but, since 1981, more than 80 of the bar bitters are attributable to gillnets (Table 2)",0.8668830990791321,0.8996903896331787,0.9086010456085205
"la seine coulissante dtait le principal engin utilise dans les annees 1970 mais, depuis 1981, plus de 80 des debar amerits sont attribuables aux filets maillants (tableau 2)",Purse seines were the major gear in the 1970's but since 1981 over 80 of reported landings have been by gillnetters (Table 2),fr,en,opus_mt_finetuned,"the sliding seine was the main gear used in the 1970s but, since 1981, more than 80 of the debar bitters are attributable to gillnets (Table 2).",0.8668830990791321,0.9168315529823303,0.9075130820274353
"la seine coulissante dtait le principal engin utilise dans les annees 1970 mais, depuis 1981, plus de 80 des debar amerits sont attribuables aux filets maillants (tableau 2)",Purse seines were the major gear in the 1970's but since 1981 over 80 of reported landings have been by gillnetters (Table 2),fr,en,m2m100_418m_base,"The sliding sin was the main device used in the 1970s but, since 1981, more than 80 of the america debar are attributable to the sliding networks (Table 2)",0.8668830990791321,0.9007627964019775,0.8308311700820923
"la seine coulissante dtait le principal engin utilise dans les annees 1970 mais, depuis 1981, plus de 80 des debar amerits sont attribuables aux filets maillants (tableau 2)",Purse seines were the major gear in the 1970's but since 1981 over 80 of reported landings have been by gillnetters (Table 2),fr,en,m2m100_418m_finetuned,"The bottom sinus was the main gear used in the 1970s but, since 1981, more than 80 of the Amerit debarries are attributable to gillnets (Table 2)",0.8668830990791321,0.9019511938095093,0.9001497626304626
"la seine coulissante dtait le principal engin utilise dans les annees 1970 mais, depuis 1981, plus de 80 des debar amerits sont attribuables aux filets maillants (tableau 2)",Purse seines were the major gear in the 1970's but since 1981 over 80 of reported landings have been by gillnetters (Table 2),fr,en,mbart50_mmt_base,"the floating seine was the main gear used in the 1970s, but since 1981, more than 80 of the amerits debars are attributable to the floating nets (Table 2)",0.8668830990791321,0.943006694316864,0.8933799266815186
"la seine coulissante dtait le principal engin utilise dans les annees 1970 mais, depuis 1981, plus de 80 des debar amerits sont attribuables aux filets maillants (tableau 2)",Purse seines were the major gear in the 1970's but since 1981 over 80 of reported landings have been by gillnetters (Table 2),fr,en,mbart50_mmt_finetuned,"the flounder seine was the main gear used in the 1970s but since 1981, more than 80 of the debar amerits are attributable to gillnets (Table 2)",0.8668830990791321,0.9248149394989014,0.9266151189804077
"Le réseau d'observation de mammifères marins (ROMM) (E5) recueille, depuis 1998, des données sur les baleines et les phoques observés tout au long de leur saison d'activité dans le cadre d'un vaste projet d'observation environnemental visant à mieux connaître la répartition de ces animaux dans le Saint-Laurent","Since 1998, the ROMM (E5) has been collecting data on whales and seals observed throughout their active season as part of a broad environmental observation project seeking to better define the distribution of these animals in the St",fr,en,nllb_3b_base_researchonly,"Since 1998, the Marine Mammal Observation Network (ROMM) (E5) has been collecting data on whales and seals observed throughout their season of activity as part of a large environmental observation project aimed at gaining a better understanding of the distribution of these animals in the St Lawrence",0.868022620677948,0.9149619340896606,0.9402022957801819
"Le réseau d'observation de mammifères marins (ROMM) (E5) recueille, depuis 1998, des données sur les baleines et les phoques observés tout au long de leur saison d'activité dans le cadre d'un vaste projet d'observation environnemental visant à mieux connaître la répartition de ces animaux dans le Saint-Laurent","Since 1998, the ROMM (E5) has been collecting data on whales and seals observed throughout their active season as part of a broad environmental observation project seeking to better define the distribution of these animals in the St",fr,en,opus_mt_base,"Since 1998, the Marine Mammal Observation Network (MMR) (E5) has been collecting data on whales and seals observed throughout their season of activity as part of a large environmental observation project to better understand the distribution of these animals in the St. Lawrence.",0.868022620677948,0.886738657951355,0.8993823528289795
"Le réseau d'observation de mammifères marins (ROMM) (E5) recueille, depuis 1998, des données sur les baleines et les phoques observés tout au long de leur saison d'activité dans le cadre d'un vaste projet d'observation environnemental visant à mieux connaître la répartition de ces animaux dans le Saint-Laurent","Since 1998, the ROMM (E5) has been collecting data on whales and seals observed throughout their active season as part of a broad environmental observation project seeking to better define the distribution of these animals in the St",fr,en,opus_mt_finetuned,"Since 1998, the Marine Mammal Observation Network (MMMN) (E5) has been collecting data on whales and seals observed throughout their season of activity as part of a large environmental observation project to better understand the distribution of these animals in the St.",0.868022620677948,0.8653692007064819,0.9014461040496826
"Le réseau d'observation de mammifères marins (ROMM) (E5) recueille, depuis 1998, des données sur les baleines et les phoques observés tout au long de leur saison d'activité dans le cadre d'un vaste projet d'observation environnemental visant à mieux connaître la répartition de ces animaux dans le Saint-Laurent","Since 1998, the ROMM (E5) has been collecting data on whales and seals observed throughout their active season as part of a broad environmental observation project seeking to better define the distribution of these animals in the St",fr,en,m2m100_418m_base,"Since 1998, the Sea Breast Observatory Network (ROMM) (E5) collects data on whales and foques observed throughout their activity season as part of a broad environmental observation project aimed at better knowing the distribution of these animals in Saint-Laurent.",0.868022620677948,0.9287467002868652,0.916485607624054
"Le réseau d'observation de mammifères marins (ROMM) (E5) recueille, depuis 1998, des données sur les baleines et les phoques observés tout au long de leur saison d'activité dans le cadre d'un vaste projet d'observation environnemental visant à mieux connaître la répartition de ces animaux dans le Saint-Laurent","Since 1998, the ROMM (E5) has been collecting data on whales and seals observed throughout their active season as part of a broad environmental observation project seeking to better define the distribution of these animals in the St",fr,en,m2m100_418m_finetuned,"Since 1998, the Marine Mammal Observation Network (ROMM) (E5) collects data on whales and seals observed throughout their activity season as part of a broad environmental monitoring project to better understand the distribution of these animals in St.",0.868022620677948,0.9117008447647095,0.9502982497215271
"Le réseau d'observation de mammifères marins (ROMM) (E5) recueille, depuis 1998, des données sur les baleines et les phoques observés tout au long de leur saison d'activité dans le cadre d'un vaste projet d'observation environnemental visant à mieux connaître la répartition de ces animaux dans le Saint-Laurent","Since 1998, the ROMM (E5) has been collecting data on whales and seals observed throughout their active season as part of a broad environmental observation project seeking to better define the distribution of these animals in the St",fr,en,mbart50_mmt_base,The Marine Mammal Observation Network (ROMM) (E5) has been collecting data on whales and seals observed throughout their season of activity since 1998 as part of a broad environmental observation project to better understand the distribution of these animals in the St. Lawrence River,0.868022620677948,0.882719874382019,0.9102131128311157
"Le réseau d'observation de mammifères marins (ROMM) (E5) recueille, depuis 1998, des données sur les baleines et les phoques observés tout au long de leur saison d'activité dans le cadre d'un vaste projet d'observation environnemental visant à mieux connaître la répartition de ces animaux dans le Saint-Laurent","Since 1998, the ROMM (E5) has been collecting data on whales and seals observed throughout their active season as part of a broad environmental observation project seeking to better define the distribution of these animals in the St",fr,en,mbart50_mmt_finetuned,The Marine Mammal Observation Network (ROMM) (E5) has collected data on whales and seals observed throughout their activity season since 1998 as part of a broad environmental observation project aimed at increasing knowledge of the distribution of these animals in the St.,0.868022620677948,0.9001372456550598,0.9320056438446045
"Région de Terre-Neuve-et-Labrador 2HJ3KLNOPs4R Crabe des neiges 42 Mortalité L'indice du taux d'exploitation dérivé du relevé au casier d'après-saison a diminué entre 2007 et 2010, mais a nettement augmenté en 2011 (figure 51)",Newfoundland and Labrador Region 2HJ3KLNOPs4R Snow Crab 39 Mortality The post-season trap survey-based exploitation rate index decreased from 2007-2010 but increased sharply in 2011 (Fig,fr,en,nllb_3b_base_researchonly,"Newfoundland and Labrador region 2HJ3KLNOPs4R Snow crab 42 Mortality The exploitation rate index derived from the post-season log survey decreased between 2007 and 2010, but increased significantly in 2011 (Figure 51)",0.8737236261367798,0.9493217468261719,0.9173738360404968
"Région de Terre-Neuve-et-Labrador 2HJ3KLNOPs4R Crabe des neiges 42 Mortalité L'indice du taux d'exploitation dérivé du relevé au casier d'après-saison a diminué entre 2007 et 2010, mais a nettement augmenté en 2011 (figure 51)",Newfoundland and Labrador Region 2HJ3KLNOPs4R Snow Crab 39 Mortality The post-season trap survey-based exploitation rate index decreased from 2007-2010 but increased sharply in 2011 (Fig,fr,en,opus_mt_base,"Newfoundland and Labrador Region 2HJ3KLNOPs4R Snow Crab 42 Mortality The post-season record derived exploitation rate index decreased between 2007 and 2010, but increased significantly in 2011 (Figure 51)",0.8737236261367798,0.9560995101928711,0.9043381214141846
"Région de Terre-Neuve-et-Labrador 2HJ3KLNOPs4R Crabe des neiges 42 Mortalité L'indice du taux d'exploitation dérivé du relevé au casier d'après-saison a diminué entre 2007 et 2010, mais a nettement augmenté en 2011 (figure 51)",Newfoundland and Labrador Region 2HJ3KLNOPs4R Snow Crab 39 Mortality The post-season trap survey-based exploitation rate index decreased from 2007-2010 but increased sharply in 2011 (Fig,fr,en,opus_mt_finetuned,"Newfoundland and Labrador Region 2HJ3KNOPs4R Snow Crab 42 Mortality The exploitation rate index derived from the post-season trap survey declined between 2007 and 2010, but increased significantly in 2011 (Figure 51)",0.8737236261367798,0.9479023218154907,0.9261760115623474
"Région de Terre-Neuve-et-Labrador 2HJ3KLNOPs4R Crabe des neiges 42 Mortalité L'indice du taux d'exploitation dérivé du relevé au casier d'après-saison a diminué entre 2007 et 2010, mais a nettement augmenté en 2011 (figure 51)",Newfoundland and Labrador Region 2HJ3KLNOPs4R Snow Crab 39 Mortality The post-season trap survey-based exploitation rate index decreased from 2007-2010 but increased sharply in 2011 (Fig,fr,en,m2m100_418m_base,"New-and-Labrador Region 2HJ3KLNOPs4R Snowbreaking 42 Mortality The post-season recorded operating rate index decreased between 2007 and 2010, but significantly increased in 2011 (Figure 51)",0.8737236261367798,0.9383915066719055,0.8605835437774658
"Région de Terre-Neuve-et-Labrador 2HJ3KLNOPs4R Crabe des neiges 42 Mortalité L'indice du taux d'exploitation dérivé du relevé au casier d'après-saison a diminué entre 2007 et 2010, mais a nettement augmenté en 2011 (figure 51)",Newfoundland and Labrador Region 2HJ3KLNOPs4R Snow Crab 39 Mortality The post-season trap survey-based exploitation rate index decreased from 2007-2010 but increased sharply in 2011 (Fig,fr,en,m2m100_418m_finetuned,"Newfoundland and Labrador Region 2HJ3KLNOPs4R Snow Crab 42 Mortality The post-season trap survey exploitation rate index declined between 2007 and 2010, but significantly increased in 2011 (Figure 51)",0.8737236261367798,0.9365641474723816,0.9275017380714417
